,date,user_id,ad_id,mails,phones
23372,2019-04-21,725731,57432732,0,
23373,2019-04-21,556560,42082255,0,
23374,2019-04-21,1290215,58163916,0,
23375,2019-04-21,2736060,48841736,0,
23376,2019-04-21,2297140,58672424,0,
23377,2019-04-21,3521044,57489544,0,
23378,2019-04-21,68673,43701003,0,
23379,2019-04-21,814967,57254568,0,
23380,2019-04-21,2297140,58486776,0,
23381,2019-04-21,2467510,57072168,0,
23382,2019-04-21,49637,53785088,0,
23383,2019-04-21,315086,52459731,0,
23384,2019-04-22,2503582,49453784,0,
23385,2019-04-22,3220480,54509432,0,
23386,2019-04-22,2467510,58355992,0,
23387,2019-04-22,514495,56365920,0,
23388,2019-04-22,642904,58186876,0,
23389,2019-04-22,49637,53785088,0,
23390,2019-04-22,556560,42082255,0,
23391,2019-04-22,725731,57432732,0,
23392,2019-04-22,294906,49224864,0,
23393,2019-04-22,2861984,58242724,0,
23394,2019-04-22,3521044,57489544,0,
23395,2019-04-22,2297140,58486776,0,
23396,2019-04-22,2603292,50250952,0,
23397,2019-04-22,3959752,53315564,0,
23398,2019-04-22,2467510,57980328,0,
23399,2019-04-22,523357,57695832,0,
23400,2019-04-22,805901,57277640,0,
23401,2019-04-23,3220480,54509432,0,
23402,2019-04-23,2503582,49453784,0,
23403,2019-04-23,14738,58154148,0,
23404,2019-04-23,2721852,53102431,0,
23405,2019-04-23,829123,58342428,0,
23406,2019-04-23,2736060,48841736,0,
23407,2019-04-23,49637,53785088,0,
23408,2019-04-23,1329707,54125384,0,
23409,2019-04-23,2861984,58242724,0,
23410,2019-04-23,3959752,53315564,0,
23411,2019-04-23,2736150,58532256,0,
23412,2019-04-23,2297140,58486776,0,
23413,2019-04-23,4348464,58424140,0,
23414,2019-04-23,430231,42092135,0,
23415,2019-04-24,725731,57432732,0,
23416,2019-04-01,3521044,53600560,0,
23417,2019-04-01,353522,58117256,0,
23418,2019-04-01,595321,54919676,0,
23419,2019-04-01,2806504,56980368,0,
23420,2019-04-01,3923367,54758416,0,
23421,2019-04-01,4835804,56340316,0,
23422,2019-04-01,131944,58279696,0,
23423,2019-04-01,1489135,58414072,0,
23424,2019-04-01,98373,56867972,0,
23425,2019-04-01,14738,43285191,0,
23426,2019-04-01,738451,57392196,0,
23427,2019-04-01,650879,57617636,0,
23428,2019-04-02,2467510,58196680,0,
23429,2019-04-02,3521044,53600560,0,
23430,2019-04-02,3923367,54569176,0,
23431,2019-04-02,738451,55497076,0,
23432,2019-04-02,2271550,54935052,0,
23433,2019-04-02,461421,53057907,0,
23434,2019-04-02,3923367,54758416,0,
23435,2019-04-02,1362025,44863112,0,
23436,2019-04-02,1424683,58134000,0,
23437,2019-04-02,1424683,56127400,0,
23438,2019-04-02,2406336,58135604,0,
23439,2019-04-02,14738,48529090,0,
23440,2019-04-02,650879,58229936,0,
23441,2019-04-02,650144,51360992,0,
23442,2019-04-02,294906,48519698,0,
23443,2019-04-02,3521044,54069284,0,
23444,2019-04-02,2297140,57862864,0,
23445,2019-04-02,738451,57392196,0,
23446,2019-04-02,98373,56867972,0,
23447,2019-04-02,254988,56160936,0,
23448,2019-04-02,4228776,56050136,0,
23449,2019-04-02,68673,53813104,0,
23450,2019-04-02,3367412,57045848,0,
23451,2019-04-03,2806504,56980368,0,
23452,2019-04-03,595321,54919676,0,
23453,2019-04-03,738451,55497076,0,
23454,2019-04-03,3367412,58387964,0,
23455,2019-04-03,3521044,53600560,0,
23456,2019-04-03,4835804,56340316,0,
23457,2019-04-03,1424683,56127400,0,
23458,2019-04-03,14738,48529090,0,
23459,2019-04-03,1334379,55072804,0,
23460,2019-04-03,1450883,57666400,0,
23461,2019-04-03,1191875,55777276,0,
23462,2019-04-03,294906,48519698,0,
23463,2019-04-03,14738,57505064,0,
23464,2019-04-03,3923367,58458112,0,
23465,2019-04-03,2312688,57850168,0,
23466,2019-04-03,1450883,56897348,0,
23467,2019-04-03,3367412,58280788,0,
23468,2019-04-03,68673,53813104,0,
23469,2019-04-03,4228776,56050136,0,
23470,2019-04-04,738451,55497076,0,
23471,2019-04-04,353522,58117256,0,
23472,2019-04-04,294906,53592432,0,
23473,2019-04-04,1362025,44863112,0,
23474,2019-04-04,14738,48529090,0,
23475,2019-04-04,650144,51360992,0,
23476,2019-04-04,1424683,58112720,0,
23477,2019-04-04,1191875,55777276,0,
23478,2019-04-04,98373,56867972,0,
23479,2019-04-04,14738,57505064,0,
23480,2019-04-04,2122594,57868136,0,
23481,2019-04-04,68673,53813104,0,
23482,2019-04-04,14738,43285191,0,
23483,2019-04-04,738451,57392196,0,
23484,2019-04-04,294906,48519698,0,
23485,2019-04-04,980309,58237528,0,
23486,2019-04-05,294906,53592432,0,
23487,2019-04-05,2271550,54935052,0,
23488,2019-04-05,22931,55131508,0,
23489,2019-04-05,3367412,58387964,0,
23490,2019-04-05,3923367,54569176,0,
23491,2019-04-05,595321,54919676,0,
23492,2019-04-05,570730,48325328,0,
23493,2019-04-05,3367412,57045848,0,
23494,2019-04-05,14738,48529090,0,
23495,2019-04-05,353522,58117256,0,
23496,2019-04-05,68673,53813104,0,
23497,2019-04-05,1191875,55777276,0,
23498,2019-04-05,2817268,57085240,0,
23499,2019-04-05,294906,48519698,0,
23500,2019-04-05,2467510,58196680,0,
23501,2019-04-05,14738,57505064,0,
23502,2019-04-05,1424683,58241024,0,
23503,2019-04-05,1424683,56127400,0,
23504,2019-04-05,2122594,57868136,0,
23505,2019-04-05,2603292,55536960,0,
23506,2019-04-05,257070,57392896,0,
23507,2019-04-06,294906,53592432,0,
23508,2019-04-06,570730,48325328,0,
23509,2019-04-06,3367412,57045848,0,
23510,2019-04-06,2736060,48842726,0,
23511,2019-04-06,1191875,55777276,0,
23512,2019-04-06,14738,57505064,0,
23513,2019-04-06,294906,48519698,0,
23514,2019-04-06,2817268,57085240,0,
23515,2019-04-06,98373,56867972,0,
23516,2019-04-06,3367412,58387964,0,
23517,2019-04-06,3923367,54569176,0,
23518,2019-04-06,445364,58112788,0,
23519,2019-04-06,3106352,50260072,0,
23520,2019-04-06,3521044,53600560,0,
23521,2019-04-06,1424683,56127400,0,
23522,2019-04-06,4835804,56340316,0,
23523,2019-04-06,14738,48529090,0,
23524,2019-04-06,3923367,54758416,0,
23525,2019-04-06,1362025,44863112,0,
23526,2019-04-06,14738,43285191,0,
23527,2019-04-07,294906,53592432,0,
23528,2019-04-07,2271550,54935052,0,
23529,2019-04-07,14738,48529090,0,
23530,2019-04-07,1450883,56897348,0,
23531,2019-04-07,999355,49265866,0,
23532,2019-04-07,2736060,48842726,0,
23533,2019-04-07,1424683,58241024,0,
23534,2019-04-07,2406336,58135604,0,
23535,2019-04-07,2817268,57085240,0,
23536,2019-04-07,14738,57505064,0,
23537,2019-04-07,3923367,58458112,0,
23538,2019-04-07,3367412,58387964,0,
23539,2019-04-07,797077,57201864,0,
23540,2019-04-07,2122594,57868136,0,
23541,2019-04-24,2721852,53102431,0,
23542,2019-04-24,1424683,58237204,0,
23543,2019-04-24,980309,58237520,0,
23544,2019-04-24,42206,42254531,0,
23545,2019-04-24,514495,56365920,0,
23546,2019-04-24,523357,57695832,0,
23547,2019-04-24,461421,53543688,0,
23548,2019-04-24,2297140,58672424,0,
23549,2019-04-24,294906,49224864,0,
23550,2019-04-24,697667,47562638,0,
23551,2019-04-24,2467510,57980328,0,
23552,2019-04-24,814967,57254568,0,
23553,2019-04-24,2097020,55024200,0,
23554,2019-04-24,2271550,57467064,0,
23555,2019-04-24,626746,56912104,0,
23556,2019-04-24,68673,43701003,0,
23557,2019-04-24,2467510,57072168,0,
23558,2019-04-24,1329707,54125384,0,
23559,2019-04-24,49637,53785088,0,
23560,2019-04-24,2736060,48841736,0,
23561,2019-04-25,514495,56365920,0,
23562,2019-04-25,1424683,58721456,0,
23563,2019-04-25,3220480,54509432,0,
23564,2019-04-25,1424683,58682228,0,
23565,2019-04-25,2721852,53102431,0,
23566,2019-04-25,2861984,58047856,0,
23567,2019-04-25,49637,53785088,0,
23568,2019-04-25,2736060,48841736,0,
23569,2019-04-25,3799927,53509220,0,
23570,2019-04-25,1424683,58644324,0,
23571,2019-04-25,725731,57432732,0,
23572,2019-04-25,556182,58474244,0,
23573,2019-04-25,697667,47562638,0,
23574,2019-04-25,3959752,53315564,0,
23575,2019-04-25,2271550,57467064,0,
23576,2019-04-25,1424683,58770528,0,
23577,2019-04-25,23034,57589204,0,
23578,2019-04-25,3521044,57489544,0,
23579,2019-04-26,595321,57898492,0,
23580,2019-04-26,3106352,57543004,0,
23581,2019-04-26,2736060,48841736,0,
23582,2019-04-26,1329707,54125384,0,
23583,2019-04-26,49637,53785088,0,
23584,2019-04-26,3799927,53509220,0,
23585,2019-04-26,3521044,58449696,0,
23586,2019-04-26,3220480,54509432,0,
23587,2019-04-26,1747676,56380636,0,
23588,2019-04-26,294906,49224864,0,
23589,2019-04-26,2861984,58242724,0,
23590,2019-04-26,3959752,53315564,0,
23591,2019-04-26,2467510,57980328,0,
23592,2019-04-26,2503582,49453784,0,
23593,2019-04-26,523357,57695832,0,
23594,2019-04-26,829123,58342428,0,
23595,2019-04-26,2467510,58355992,0,
23596,2019-04-27,556182,58474244,0,
23597,2019-04-27,4716276,56164940,0,
23598,2019-04-27,725731,57432732,0,
23599,2019-04-27,68673,43701003,0,
23600,2019-04-27,697667,47562638,0,
23601,2019-04-27,2861984,58242724,0,
23602,2019-04-27,1424683,58682228,0,
23603,2019-04-27,2736150,58532256,0,
23604,2019-04-27,4348464,58424140,0,
23605,2019-04-27,68673,58639984,0,
23606,2019-04-27,2736060,48841736,0,
23607,2019-04-27,1329707,54125384,0,
23608,2019-04-27,523357,57695832,0,
23609,2019-04-27,3386652,58780236,0,
23610,2019-04-27,2721852,53102431,0,
23611,2019-04-27,1290215,58163916,0,
23612,2019-04-27,556560,42082255,0,
23613,2019-04-27,3959752,53315564,0,
23614,2019-04-28,595321,57898492,0,
23615,2019-04-28,2721852,53102431,0,
23616,2019-04-28,1424683,58237204,0,
23617,2019-04-28,1329707,54125384,0,
23618,2019-04-28,556560,42082255,0,
23619,2019-04-28,2271550,57467064,0,
23620,2019-04-28,4348464,58424140,0,
23621,2019-04-28,3521044,57489544,0,
23622,2019-04-28,697667,47562638,0,
23623,2019-04-28,650144,48108958,0,
23624,2019-04-28,461421,53543688,0,
23625,2019-04-28,651436,58159080,0,
23626,2019-04-29,1424683,58682228,0,
23627,2019-04-29,1424683,58237204,0,
23628,2019-04-29,14738,58154148,0,
23629,2019-04-29,2503582,49453784,0,
23630,2019-04-29,706029,58699116,0,
23631,2019-04-29,2297140,58110548,0,
23632,2019-04-29,1329707,54125384,0,
23633,2019-04-29,2603292,50250952,0,
23634,2019-04-29,4348464,58424140,0,
23635,2019-04-29,2736150,58532256,0,
23636,2019-04-29,4716276,56164940,0,
23637,2019-04-29,1424683,58644324,0,
23638,2019-04-29,1290215,58163916,0,
23639,2019-04-30,1329707,54125384,0,
23640,2019-04-30,2736060,48841736,0,
23641,2019-04-30,717669,58815392,0,
23642,2019-04-30,4716276,56164940,0,
23643,2019-04-30,829123,58342428,0,
23644,2019-04-30,697667,47562638,0,
23645,2019-04-30,1424683,58682228,0,
23646,2019-04-30,1424683,58237204,0,
23647,2019-04-30,523357,57695832,0,
23648,2019-04-30,3220480,54509432,0,
23649,2019-04-30,1424683,58721456,0,
23650,2019-04-30,595321,57898492,0,
23651,2019-04-30,514495,56365920,0,
23652,2019-04-30,3521044,57489544,0,
23653,2019-04-30,23034,57589204,0,
23654,2019-04-30,2271550,57467064,0,
23655,2019-04-30,407922,43590831,0,
23656,2019-04-07,2806504,56980368,0,
23657,2019-04-07,1747676,53440152,0,
23658,2019-04-07,3521044,53600560,0,
23659,2019-04-07,98373,56867972,0,
23660,2019-04-07,14738,57746116,0,
23661,2019-04-07,2275090,57126932,0,
23662,2019-04-08,1191875,55777276,0,
23663,2019-04-08,2312688,57850168,0,
23664,2019-04-08,14738,48529090,0,
23665,2019-04-08,294906,53592432,0,
23666,2019-04-08,3923367,54569176,0,
23667,2019-04-08,1362025,44863112,0,
23668,2019-04-08,595321,54919676,0,
23669,2019-04-08,2271550,55904808,0,
23670,2019-04-08,4835804,56340316,0,
23671,2019-04-08,738451,57392196,0,
23672,2019-04-08,3521044,53600560,0,
23673,2019-04-08,1334379,56169824,0,
23674,2019-04-08,1309353,55454408,0,
23675,2019-04-09,738451,55497076,0,
23676,2019-04-09,1450883,56897348,0,
23677,2019-04-09,3923367,54569176,0,
23678,2019-04-09,595321,54919676,0,
23679,2019-04-09,353522,58117256,0,
23680,2019-04-09,2122594,57868136,0,
23681,2019-04-09,1191875,55777276,0,
23682,2019-04-09,68673,53813104,0,
23683,2019-04-09,650144,51360992,0,
23684,2019-04-09,2467510,57809892,0,
23685,2019-04-09,14738,57505064,0,
23686,2019-04-09,797077,57201864,0,
23687,2019-04-09,1362025,44863112,0,
23688,2019-04-09,14738,43285191,0,
23689,2019-04-09,3923367,54758416,0,
23690,2019-04-09,98373,56867972,0,
23691,2019-04-09,4152840,55978556,0,
23692,2019-04-10,445364,57412868,0,
23693,2019-04-10,738451,55497076,0,
23694,2019-04-10,1424683,58373772,0,
23695,2019-04-10,14738,48529090,0,
23696,2019-04-10,656532,56632448,0,
23697,2019-04-10,595321,54919676,0,
23698,2019-04-10,570730,48325328,0,
23699,2019-04-10,2736150,56755232,0,
23700,2019-04-10,3521044,53600560,0,
23701,2019-04-10,1424683,58241024,0,
23702,2019-04-10,1191875,55777276,0,
23703,2019-04-10,14738,57505064,0,
23704,2019-04-10,294906,48519698,0,
23705,2019-04-10,4835804,56340316,0,
23706,2019-04-10,14738,43285191,0,
23707,2019-04-10,2122594,57868136,0,
23708,2019-04-10,14738,57746116,0,
23709,2019-04-10,797077,57201864,0,
23710,2019-04-10,738451,57392196,0,
23711,2019-04-10,472449,49193812,0,
23712,2019-04-10,2467510,57450180,0,
23713,2019-04-11,2736060,48842726,0,
23714,2019-04-11,2406336,58135604,0,
23715,2019-04-11,2736150,58360132,0,
23716,2019-04-11,68673,53813104,0,
23717,2019-04-11,294906,48519698,0,
23718,2019-04-11,98373,56867972,0,
23719,2019-04-11,1424683,58241024,0,
23720,2019-04-11,2467510,58196680,0,
23721,2019-04-11,1334379,55072804,0,
23722,2019-04-11,852767,58678932,0,
23723,2019-04-11,22931,55131508,0,
23724,2019-04-11,294906,53592432,0,
23725,2019-04-11,2806504,56980368,0,
23726,2019-04-11,3923367,54569176,0,
23727,2019-04-11,595321,54919676,0,
23728,2019-04-11,656532,56632448,0,
23729,2019-04-11,570730,48325328,0,
23730,2019-04-11,1362025,44863112,0,
23731,2019-04-11,2122594,57868136,0,
23732,2019-04-11,14738,43285191,0,
23733,2019-04-11,738451,55497076,0,
23734,2019-04-11,738451,57392196,0,
23735,2019-04-11,4152840,55978556,0,
23736,2019-04-12,980309,58237528,0,
23737,2019-04-12,852767,58678932,0,
23738,2019-04-12,2312688,57850168,0,
23739,2019-04-12,294906,53592432,0,
23740,2019-04-12,1424683,58373772,0,
23741,2019-04-12,1032545,55474624,0,
23742,2019-04-12,68673,53813104,0,
23743,2019-04-12,2817268,57085240,0,
23744,2019-04-12,98373,56867972,0,
23745,2019-04-12,1191875,55777276,0,
23746,2019-04-12,1334379,55072804,0,
23747,2019-04-12,3521044,53600560,0,
23748,2019-04-12,595321,54919676,0,
23749,2019-04-12,2736150,56755232,0,
23750,2019-04-12,4348464,58328952,0,
23751,2019-04-12,1362025,44863112,0,
23752,2019-04-12,4835804,56340316,0,
23753,2019-04-12,2736150,58360132,0,
23754,2019-04-13,2122594,57868136,0,
23755,2019-04-13,4835804,56340316,0,
23756,2019-04-13,14738,43285191,0,
23757,2019-04-13,1424683,58241024,0,
23758,2019-04-13,98373,56867972,0,
23759,2019-04-13,1191875,57981176,0,
23760,2019-04-13,2736060,48842726,0,
23761,2019-04-13,650144,51360992,0,
23762,2019-04-13,14738,57505064,0,
23763,2019-04-13,2817268,57085240,0,
23764,2019-04-13,1747676,53440152,0,
23765,2019-04-13,445364,57412868,0,
23766,2019-04-13,14738,48529090,0,
23767,2019-04-13,3106352,50260072,0,
23768,2019-04-13,3923367,58458112,0,
23769,2019-04-13,3923367,54569176,0,
23770,2019-04-13,595321,54919676,0,
23771,2019-04-13,570730,48325328,0,
23772,2019-04-13,2467510,58437892,0,
23773,2019-04-13,738451,55497076,0,
23774,2019-04-13,1450883,56897348,0,
23775,2019-04-13,1424683,57994296,0,
23776,2019-04-14,1450883,56897348,0,
23777,2019-04-14,3923367,58458112,0,
23778,2019-04-14,3367412,58387964,0,
23779,2019-04-14,738451,55497076,0,
23780,2019-04-14,595321,54919676,0,
23781,2019-04-14,1362025,44863112,0,
23782,2019-04-14,14738,43285191,0,
23783,2019-04-14,98373,56867972,0,
23784,2019-04-14,2406336,58135604,0,
23785,2019-04-14,14738,57505064,0,
23786,2019-04-14,14738,57746116,0,
23787,2019-04-14,3923367,54758416,0,
23788,2019-04-14,353522,58117256,0,
23789,2019-04-14,2906836,57524768,0,
23790,2019-04-15,2403486,58451384,0,
23791,2019-04-15,3367412,58387964,0,
23792,2019-04-15,3106352,50260072,0,
23793,2019-04-15,445364,57412868,0,
23794,2019-04-15,14738,48529090,0,
23795,2019-04-15,4835804,56340316,0,
23796,2019-04-15,2122594,57868136,0,
23797,2019-04-15,14738,43285191,0,
23798,2019-04-15,1362025,44863112,0,
23799,2019-04-15,3521044,53600560,0,
23800,2019-04-15,2806504,56980368,0,
23801,2019-04-15,4228776,56050136,0,
23802,2019-04-15,650144,51360992,0,
23803,2019-04-15,2736150,58360132,0,
23804,2019-04-15,98373,56867972,0,
23805,2019-04-15,294906,48519698,0,
23806,2019-04-15,595321,54919676,0,
23807,2019-04-15,3367412,57045848,0,
23808,2019-04-15,570730,48325328,0,
23809,2019-04-15,3923367,54758416,0,
23810,2019-04-15,1424683,56374072,0,
23811,2019-04-16,445364,57412868,0,
23812,2019-04-16,1450883,56897348,0,
23813,2019-04-16,738451,57392196,0,
23814,2019-04-16,2736060,48842726,0,
23815,2019-04-16,1191875,55777276,0,
23816,2019-04-16,2467510,55718976,0,
23817,2019-04-16,14738,57505064,0,
23818,2019-04-16,98373,56867972,0,
23819,2019-04-16,2806504,56980368,0,
23820,2019-04-16,3923367,54569176,0,
23821,2019-04-16,3923367,58458112,0,
23822,2019-04-16,738451,55497076,0,
23823,2019-04-16,1362025,44863112,0,
23824,2019-04-16,2467510,58196680,0,
23825,2019-04-16,4657236,57716588,0,
23826,2019-04-16,2736150,58360132,0,
23827,2019-04-17,2122594,57868136,0,
23828,2019-04-17,4835804,56340316,0,
23829,2019-04-17,1424683,58373772,0,
23830,2019-04-17,852767,58678932,0,
23831,2019-04-17,14738,43285191,0,
23832,2019-04-17,1362025,44863112,0,
23833,2019-04-17,14738,57746116,0,
23834,2019-04-17,445364,58112788,0,
23835,2019-04-17,3923367,58458112,0,
23836,2019-04-17,3923367,54569176,0,
23837,2019-04-17,2806504,56980368,0,
23838,2019-04-17,570730,48325328,0,
23839,2019-04-17,650144,51360992,0,
23840,2019-04-17,427353,57719960,0,
23841,2019-04-17,1424683,58241024,0,
23842,2019-04-17,68673,53813104,0,
23843,2019-04-17,1334379,55072804,0,
23844,2019-04-17,1191875,55777276,0,
23845,2019-04-17,98373,56867972,0,
23846,2019-04-17,650879,57761444,0,
23847,2019-04-18,3521044,58594172,0,
23848,2019-04-18,852767,58678932,0,
23849,2019-04-18,1424683,58707772,0,
23850,2019-04-18,14738,48529090,0,
23851,2019-04-18,1424683,58373772,0,
23852,2019-04-18,2297140,58464688,0,
23853,2019-04-18,445364,58393040,0,
23854,2019-04-18,650144,51360992,0,
23855,2019-04-18,2406336,58135604,0,
23856,2019-04-18,1424683,58241024,0,
23857,2019-04-18,68673,53813104,0,
23858,2019-04-18,2736150,58360132,0,
23859,2019-04-18,98373,56867972,0,
23860,2019-04-18,4835804,56340316,0,
23861,2019-04-18,1424683,58644688,0,
23862,2019-04-18,353522,58117256,0,
23863,2019-04-18,595321,54919676,0,
23864,2019-04-18,3923367,58458112,0,
23865,2019-04-18,772713,45831234,0,
23866,2019-04-18,3367412,58387964,0,
23867,2019-04-18,2721852,57670992,0,
23868,2019-04-18,3923367,54569176,0,
23869,2019-04-18,14738,57746116,0,
23870,2019-04-18,1362025,44863112,0,
23871,2019-04-18,514495,54717884,0,
23872,2019-04-18,2806504,56980368,0,
23873,2019-04-18,1191875,55777276,0,
23874,2019-04-18,2467510,58196680,0,
23875,2019-04-18,3521044,53600560,0,
23876,2019-04-18,3367412,57045848,0,
23877,2019-04-19,4835804,56340316,0,
23878,2019-04-19,1450883,56897348,0,
23879,2019-04-19,68673,53813104,0,
23880,2019-04-19,445364,49465984,0,
23881,2019-04-19,1334379,55072804,0,
23882,2019-04-19,1424683,58241024,0,
23883,2019-04-19,2736150,58360132,0,
23884,2019-04-19,2467510,55718976,0,
23885,2019-04-19,98373,56867972,0,
23886,2019-04-19,2467510,58196680,0,
23887,2019-04-19,353522,58117256,0,
23888,2019-04-19,2806504,56980368,0,
23889,2019-04-19,1334379,56169824,0,
23890,2019-04-19,2297140,57862864,0,
23891,2019-04-19,1424683,58644688,0,
23892,2019-04-19,4228776,56050136,0,
23893,2019-04-19,14738,43285191,0,
23894,2019-04-19,656532,56632448,0,
23895,2019-04-19,3367412,57045848,0,
23896,2019-04-19,570730,48325328,0,
23897,2019-04-19,1424683,58373772,0,
23898,2019-04-19,2312688,57850168,0,
23899,2019-04-01,2271550,58329664,0,
23900,2019-04-01,98373,55903872,0,
23901,2019-04-01,999355,47456252,0,
23902,2019-04-01,530533,50250748,0,
23903,2019-04-01,455263,55413712,0,
23904,2019-04-01,642904,57352040,0,
23905,2019-04-01,4152840,56976300,0,
23906,2019-04-01,1191875,56973052,0,
23907,2019-04-01,514495,45936772,0,
23908,2019-04-01,120050,51312856,0,
23909,2019-04-01,1191875,49252882,0,
23910,2019-04-01,1424683,58309328,0,
23911,2019-04-02,68673,43700001,0,
23912,2019-04-02,3923367,58405268,0,
23913,2019-04-02,68673,55037556,0,
23914,2019-04-02,206605,40191170,0,
23915,2019-04-02,1424683,58389784,0,
23916,2019-04-02,68673,54686740,0,
23917,2019-04-02,98373,55903872,0,
23918,2019-04-02,563052,55946180,0,
23919,2019-04-02,697667,45705604,0,
23920,2019-04-02,908654,43548355,0,
23921,2019-04-02,2736060,48842202,0,
23922,2019-04-02,882916,58514440,0,
23923,2019-04-02,2822644,49159236,0,
23924,2019-04-02,1191875,56973052,0,
23925,2019-04-02,120050,51312856,0,
23926,2019-04-02,1424683,57475232,0,
23927,2019-04-03,3923367,58405268,0,
23928,2019-04-03,879530,56973652,0,
23929,2019-04-03,1424683,58389784,0,
23930,2019-04-03,98373,55903872,0,
23931,2019-04-03,4244212,57736896,0,
23932,2019-04-03,908654,43548355,0,
23933,2019-04-03,455263,55413712,0,
23934,2019-04-03,3521044,53308820,0,
23935,2019-04-03,642904,57352040,0,
23936,2019-04-03,3923367,54758508,0,
23937,2019-04-03,1191875,56973052,0,
23938,2019-04-03,650879,58229920,0,
23939,2019-04-03,120050,51312856,0,
23940,2019-04-03,1424683,57475232,0,
23941,2019-04-03,1424683,58309328,0,
23942,2019-04-04,68673,43700001,0,
23943,2019-04-04,3923367,58405268,0,
23944,2019-04-04,2312688,48505610,0,
23945,2019-04-04,1210297,53990464,0,
23946,2019-04-04,98373,46122442,0,
23947,2019-04-04,98373,55903872,0,
23948,2019-04-04,530533,50250748,0,
23949,2019-04-04,98373,56764928,0,
23950,2019-04-04,697667,43234767,0,
23951,2019-04-04,821241,54136320,0,
23952,2019-04-04,666987,51096732,0,
23953,2019-04-04,2736060,48842202,0,
23954,2019-04-04,4152840,56976300,0,
23955,2019-04-04,642904,57352040,0,
23956,2019-04-04,2297140,58240596,0,
23957,2019-04-04,882916,58514440,0,
23958,2019-04-04,1334379,54244516,0,
23959,2019-04-04,1191875,56973052,0,
23960,2019-04-04,101214,56661884,0,
23961,2019-04-04,3875259,56805256,0,
23962,2019-04-04,1191875,49252882,0,
23963,2019-04-04,120050,51312856,0,
23964,2019-04-04,1424683,58309328,0,
23965,2019-04-04,1424683,57475232,0,
23966,2019-04-05,514495,56719280,0,
23967,2019-04-05,1424683,57475232,0,
23968,2019-04-05,313735,58454896,0,
23969,2019-04-05,2736060,48842202,0,
23970,2019-04-05,2297140,58240596,0,
23971,2019-04-05,68673,43700001,0,
23972,2019-04-05,776737,58499536,0,
23973,2019-04-05,514495,56426256,0,
23974,2019-04-05,1191875,49252882,0,
23975,2019-04-05,98373,55903872,0,
23976,2019-04-05,697667,45705604,0,
23977,2019-04-05,120050,51312856,0,
23978,2019-04-05,514495,58383480,0,
23979,2019-04-05,697667,43234767,0,
23980,2019-04-05,923608,31121057,0,
23981,2019-04-05,4152840,56976300,0,
23982,2019-04-05,98373,46122442,0,
23983,2019-04-05,2467510,58094268,0,
23984,2019-04-05,642904,57352040,0,
23985,2019-04-05,2088446,58536892,0,
23986,2019-04-05,455263,55413712,0,
23987,2019-04-06,1424683,58309328,0,
23988,2019-04-06,1424683,58241112,0,
23989,2019-04-06,2271550,58329664,0,
23990,2019-04-06,101214,56661884,0,
23991,2019-04-06,2297140,57572616,0,
23992,2019-04-06,882916,58514440,0,
23993,2019-04-06,1450883,58283368,0,
23994,2019-04-19,14738,57746116,0,
23995,2019-04-19,595321,54919676,0,
23996,2019-04-19,2297140,57538484,0,
23997,2019-04-20,4092272,58638216,0,
23998,2019-04-20,14738,48529090,0,
23999,2019-04-20,1450883,56897348,0,
24000,2019-04-20,1424683,58373772,0,
24001,2019-04-20,595321,54919676,0,
24002,2019-04-20,570730,48325328,0,
24003,2019-04-20,650144,51360992,0,
24004,2019-04-20,14738,57505064,0,
24005,2019-04-20,2736060,48842726,0,
24006,2019-04-20,1424683,58241024,0,
24007,2019-04-20,1191875,55777276,0,
24008,2019-04-20,4835804,56340316,0,
24009,2019-04-20,650879,58745300,0,
24010,2019-04-20,3367412,58387964,0,
24011,2019-04-20,3747,53575544,0,
24012,2019-04-20,14738,43285191,0,
24013,2019-04-20,98373,56867972,0,
24014,2019-04-21,4092272,58638216,0,
24015,2019-04-21,14738,48529090,0,
24016,2019-04-21,445364,57412868,0,
24017,2019-04-21,852767,58678932,0,
24018,2019-04-21,1450883,56897348,0,
24019,2019-04-21,650879,58745300,0,
24020,2019-04-21,3367412,58387964,0,
24021,2019-04-21,3923367,54569176,0,
24022,2019-04-21,1424683,58644688,0,
24023,2019-04-21,4835804,56340316,0,
24024,2019-04-06,242528,42456611,0,
24025,2019-04-06,923608,31121057,0,
24026,2019-04-06,697667,43234767,0,
24027,2019-04-06,697667,45705604,0,
24028,2019-04-06,530533,50250748,0,
24029,2019-04-06,514495,45936772,0,
24030,2019-04-06,313735,58454896,0,
24031,2019-04-06,1424683,57475232,0,
24032,2019-04-06,821241,54136320,0,
24033,2019-04-06,98373,55903872,0,
24034,2019-04-06,2736060,48842202,0,
24035,2019-04-06,1191875,49252882,0,
24036,2019-04-06,642904,57352040,0,
24037,2019-04-06,908654,43548355,0,
24038,2019-04-07,1424683,58309328,0,
24039,2019-04-07,1424683,58241112,0,
24040,2019-04-07,68673,54686740,0,
24041,2019-04-07,68673,43700001,0,
24042,2019-04-07,4244212,57736896,0,
24043,2019-04-07,697667,43234767,0,
24044,2019-04-07,530533,50250748,0,
24045,2019-04-07,206605,40191170,0,
24046,2019-04-07,642904,57352040,0,
24047,2019-04-07,2736060,48842202,0,
24048,2019-04-07,3923367,58405268,0,
24049,2019-04-07,772713,57875220,0,
24050,2019-04-07,1424683,57475232,0,
24051,2019-04-07,98373,55903872,0,
